Date,brent-daily_Price,dubai-crude_oil_Price,wti-daily_Price,Price
2019-06-20,0.6793341013727805,0.6793341013727805,0.29066131433402476,0.04702467555279496
2019-06-21,0.7281365276966464,0.7281365276966464,0.3378122100370265,0.08038932062348399
2019-06-22,0.41774703655208156,0.41774703655208156,0.4535924364517486,0.1435275149285979
2019-06-23,0.41774703655208156,0.41774703655208156,0.4535924364517486,0.16482206508018293
2019-06-24,0.6544892297897212,0.6544892297897212,0.37593421081817646,0.1598368869153394
2019-06-25,0.7503194487529492,0.7503194487529492,0.3659021053494532,0.20425018454193583
2019-06-26,0.804445776130328,0.804445776130328,0.5203965295677996,0.313283354832168
2019-06-27,0.7982345582345638,0.7982345582345638,0.5213997401146717,0.24403460632134577
2019-06-28,0.8638960045612196,0.8638960045612196,0.42308510652117887,0.22648273484175205
2019-06-29,0.41774703655208156,0.41774703655208156,0.4535924364517486,0.2482428458211162
