Date,brent-daily_Price,dubai-daily_Price,dubai-daily_Open,dubai-daily_High,dubai-daily_Low,wti-daily_Price
2021-01-24,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-01-25,55.44,54.87,54.87,54.87,54.87,52.78
2021-01-26,55.26,54.82,54.82,54.82,54.82,52.61
2021-01-27,55.07,54.81,54.81,54.81,54.81,52.81
2021-01-28,54.87,54.76,54.76,54.76,54.76,52.26
2021-01-29,55.25,54.77,54.77,54.77,54.77,52.16
2021-01-30,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-01-31,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-02-01,56.42,55.66,55.66,55.66,55.66,53.55
2021-02-02,57.62,56.71,56.71,56.71,56.71,54.77
2021-02-03,58.61,57.69,57.69,57.69,57.69,55.67
2021-02-04,58.98,57.97,57.97,57.97,57.97,56.19
2021-02-05,59.48,58.4,58.4,58.4,58.4,56.8
2021-02-06,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-02-07,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-02-08,60.17,59.36,59.36,59.36,59.36,57.95
2021-02-09,60.74,59.63,59.63,59.63,59.63,58.34
2021-02-10,61.17,59.69,59.69,59.69,59.69,58.69
2021-02-11,61.09,59.56,59.56,59.56,59.56,58.22
2021-02-12,62.47,60.23,60.23,60.23,60.23,59.5
2021-02-13,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-02-14,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-02-15,63.58,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-02-16,63.96,60.6,60.6,60.6,60.6,60.07
2021-02-17,65.02,60.89,60.89,60.89,60.89,61.09
2021-02-18,64.09,60.59,60.59,60.59,60.59,60.4
2021-02-19,62.84,60.2,60.2,60.2,60.2,59.12
2021-02-20,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-02-21,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-02-22,64.73,60.62,60.62,60.62,60.62,61.67
2021-02-23,65.16,60.63,60.63,60.63,60.63,61.66
2021-02-24,66.85,60.81,60.81,60.81,60.81,63.21
2021-02-25,66.69,60.84,60.84,60.84,60.84,63.43
2021-02-26,65.86,60.85,60.85,60.85,60.85,61.55
2021-02-27,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-02-28,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-03-01,64.56,62.28,62.28,62.28,62.28,60.54
2021-03-02,63.17,61.33,61.33,61.33,61.33,59.7
2021-03-03,64.7,62.55,62.55,62.55,62.55,61.33
2021-03-04,67.32,64.8,64.8,64.8,64.8,63.81
2021-03-05,69.95,66.89,66.89,66.89,66.89,66.08
2021-03-06,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-03-07,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-03-08,68.0,65.84,65.84,65.84,65.84,65.03
2021-03-09,67.03,65.37,65.37,65.37,65.37,64.02
2021-03-10,67.53,65.54,65.54,65.54,65.54,64.45
2021-03-11,69.34,66.65,66.65,66.65,66.65,66.02
2021-03-12,68.87,66.5,66.5,66.5,66.5,65.59
2021-03-13,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-03-14,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-03-15,68.78,66.38,66.38,66.38,66.38,65.36
2021-03-16,67.95,66.05,66.05,66.05,66.05,64.82
2021-03-17,67.73,65.77,65.77,65.77,65.77,64.55
2021-03-18,62.11,63.9,63.9,63.9,63.9,59.95
2021-03-19,64.0,64.57,64.57,64.57,64.57,61.43
2021-03-20,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-03-21,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-03-22,63.89,64.71,64.71,64.71,64.71,61.48
2021-03-23,59.96,63.72,63.72,63.72,63.72,57.75
2021-03-24,63.7,64.5,64.5,64.5,64.5,61.12
2021-03-25,61.21,64.05,64.05,64.05,64.05,58.47
2021-03-26,63.77,64.43,64.43,64.43,64.43,60.93
2021-03-27,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-03-28,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-03-29,64.06,64.42,64.42,64.42,64.42,61.49
2021-03-30,63.28,64.41,64.41,64.41,64.41,60.55
2021-03-31,63.52,64.41,64.41,64.41,64.41,59.19
2021-04-01,63.85,63.27,63.27,63.27,63.27,61.41
2021-04-02,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-04-03,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-04-04,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-04-05,62.49193170731708,60.71,60.71,60.71,60.71,58.73
2021-04-06,61.47,60.96,60.96,60.96,60.96,59.34
2021-04-07,61.86,61.46,61.46,61.46,61.46,59.77
2021-04-08,62.09,61.47,61.47,61.47,61.47,59.61
2021-04-09,61.89,61.19,61.19,61.19,61.19,59.29
2021-04-10,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-04-11,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-04-12,62.38,61.3,61.3,61.3,61.3,59.7
2021-04-13,62.83,61.53,61.53,61.53,61.53,60.2
2021-04-14,66.11,63.26,63.26,63.26,63.26,63.15
2021-04-15,66.13,63.48,63.48,63.48,63.48,63.42
2021-04-16,65.98,63.42,63.42,63.42,63.42,63.16
2021-04-17,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-04-18,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-04-19,66.54,63.47,63.47,63.47,63.47,63.33
2021-04-20,65.34,63.23,63.23,63.23,63.23,62.61
2021-04-21,64.02,62.71,62.71,62.71,62.71,61.34
2021-04-22,65.07,62.68,62.68,62.68,62.68,61.45
2021-04-23,65.75,62.8,62.8,62.8,62.8,62.18
2021-04-24,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-04-25,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-04-26,65.5,62.62,62.62,62.62,62.62,62.02
2021-04-27,66.25,62.75,62.75,62.75,62.75,63.03
2021-04-28,67.08,62.81,62.81,62.81,62.81,63.81
2021-04-29,68.26,62.9,62.9,62.9,62.9,65.0
2021-04-30,67.73,62.89,62.89,62.89,62.89,63.5
2021-05-01,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-05-02,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-05-03,62.49193170731708,65.03,65.03,65.03,65.03,64.46
2021-05-04,68.91,66.35,66.35,66.35,66.35,65.72
2021-05-05,69.71,66.65,66.65,66.65,66.65,65.63
2021-05-06,68.62,66.01,66.01,66.01,66.01,64.73
2021-05-07,68.73,66.15,66.15,66.15,66.15,64.96
2021-05-08,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-05-09,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-05-10,68.61,66.2,66.2,66.2,66.2,64.92
2021-05-11,68.83,66.32,66.32,66.32,66.32,65.31
2021-05-12,69.62,66.77,66.77,66.77,66.77,65.96
2021-05-13,67.36,65.42,65.42,65.42,65.42,63.82
2021-05-14,69.24,66.33,66.33,66.33,66.33,65.32
2021-05-15,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-05-16,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-05-17,69.62,66.82,66.82,66.82,66.82,66.24
2021-05-18,69.01,66.64,66.64,66.64,66.64,65.49
2021-05-19,66.88,65.92,65.92,65.92,65.92,63.28
2021-05-20,65.18,65.39,65.39,65.39,65.39,61.95
2021-05-21,66.72,65.73,65.73,65.73,65.73,63.61
2021-05-22,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-05-23,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-05-24,68.59,66.26,66.26,66.26,66.26,66.13
2021-05-25,68.8,66.3,66.3,66.3,66.3,66.27
2021-05-26,68.93,66.33,66.33,66.33,66.33,66.41
2021-05-27,69.43,66.32,66.32,66.32,66.32,66.87
2021-05-28,69.36,66.28,66.28,66.28,66.28,66.31
2021-05-29,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-05-30,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-05-31,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-06-01,70.03,68.49,68.49,68.49,68.49,67.8
2021-06-02,70.6,69.5,69.5,69.5,69.5,68.79
2021-06-03,70.71,69.47,69.47,69.47,69.47,68.81
2021-06-04,71.3,70.03,70.03,70.03,70.03,69.57
2021-06-05,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-06-06,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-06-07,70.89,69.84,69.84,69.84,69.84,69.21
2021-06-08,71.39,70.36,70.36,70.36,70.36,70.11
2021-06-09,71.31,70.34,70.34,70.34,70.34,69.9
2021-06-10,71.65,70.52,70.52,70.52,70.52,70.34
2021-06-11,72.05,70.61,70.61,70.61,70.61,71.0
2021-06-12,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-06-13,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-06-14,72.27,70.78,70.78,70.78,70.78,70.94
2021-06-15,73.38,71.39,71.39,71.39,71.39,72.06
2021-06-16,73.88,71.56,71.56,71.56,71.56,72.03
2021-06-17,72.92,70.94,70.94,70.94,70.94,71.06
2021-06-18,73.1,71.07,71.07,71.07,71.07,71.64
2021-06-19,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-06-20,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
2021-06-21,74.49,71.48,71.48,71.48,71.48,73.64
2021-06-22,74.92,71.41,71.41,71.41,71.41,73.15
2021-06-23,75.22,71.52,71.52,71.52,71.52,73.11
2021-06-24,75.95,71.6,71.6,71.6,71.6,73.31
2021-06-25,76.45,71.65,71.65,71.65,71.65,74.21
2021-06-26,62.49193170731708,60.87913129318856,60.879146100691024,60.879146100691024,60.879146100691024,58.50409698169223
